execucao,operacao,ordenacao,entrada,estrategia,tempo_ns,seed
28,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7523621800,-317230489
29,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7630450700,-317229492
30,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7565655300,-317228495
31,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7566045800,-317227498
32,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7598114400,-317226501
33,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7560172000,-317225504
34,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7535410400,-317224507
35,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7560161800,-317223510
36,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7522156600,-317222513
37,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7613874100,-317221516
38,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7647960800,-317220519
39,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7513617600,-317219522
40,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7555143700,-317218525
41,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7543155300,-317217528
42,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7494602600,-317216531
43,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7570796700,-317215534
44,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7528438300,-317214537
45,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7532427600,-317213540
46,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7731805700,-317212543
47,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7559216100,-317211546
48,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7612355200,-317210549
49,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7518071000,-317209552
50,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7515458700,-317208555
51,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7527535500,-317207558
52,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7516865600,-317206561
53,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7525010900,-317205564
54,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7551503400,-317204567
55,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7689242200,-317203570
56,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7547697500,-317202573
57,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7563201000,-317201576
58,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7636337700,-317200579
59,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7882166800,-317199582
60,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7584321700,-317198585
61,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7628123300,-317197588
62,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7767198200,-317196591
63,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7563539800,-317195594
64,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7584535900,-317194597
65,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7585401000,-317193600
66,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7565509900,-317192603
67,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7531642700,-317191606
68,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7513482300,-317190609
69,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7538110500,-317189612
70,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7578447700,-317188615
71,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7527021000,-317187618
72,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7676064800,-317186621
73,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7604132200,-317185624
74,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7586180600,-317184627
75,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7554407400,-317183630
76,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7566465800,-317182633
77,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7538754100,-317181636
78,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7559696500,-317180639
79,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7550213500,-317179642
80,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7535448600,-317178645
81,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7668978900,-317177648
82,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7522711900,-317176651
83,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7547242000,-317175654
84,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7554673300,-317174657
85,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7547218400,-317173660
86,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7558112400,-317172663
87,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7552271000,-317171666
88,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7522695500,-317170669
89,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7533794200,-317169672
90,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7731670600,-317168675
91,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7552930400,-317167678
92,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7511774500,-317166681
93,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7550603200,-317165684
94,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7675694100,-317164687
95,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7537106400,-317163690
96,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7573360500,-317162693
97,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7545044800,-317161696
98,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7648122100,-317160699
99,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7622869300,-317159702
100,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7522926300,-317158705
1,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,187966200,2156907501
2,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,176804000,2156908498
3,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,178234000,2156909495
4,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,174927200,2156910492
5,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,177538700,2156911489
6,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,184628900,2156912486
7,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,177904800,2156913483
8,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,176817500,2156914480
9,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,176667300,2156915477
10,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,174626200,2156916474
11,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,177862200,2156917471
12,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,181821800,2156918468
13,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,174444300,2156919465
14,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,178277900,2156920462
15,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,174263100,2156921459
16,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,173199500,2156922456
17,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,175651200,2156923453
18,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,180880800,2156924450
19,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,175290700,2156925447
20,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,183575900,2156926444
21,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,180170200,2156927441
22,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,179650600,2156928438
23,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,182988100,2156929435
24,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,175325300,2156930432
25,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,173660200,2156931429
26,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,175991200,2156932426
27,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,171752200,2156933423
28,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,178180500,2156934420
29,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,182772100,2156935417
30,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,171553800,2156936414
31,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,176762700,2156937411
32,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,176632800,2156938408
33,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,171538300,2156939405
34,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,178624400,2156940402
35,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,181191400,2156941399
36,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,172369200,2156942396
37,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,177515200,2156943393
38,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,176718100,2156944390
39,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,172071800,2156945387
40,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,183610700,2156946384
41,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,175073600,2156947381
42,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,174032900,2156948378
43,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,176370400,2156949375
44,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,175004600,2156950372
45,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,172413700,2156951369
46,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,183771400,2156952366
47,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,178709200,2156953363
48,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,172212400,2156954360
49,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,179568400,2156955357
50,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,173726300,2156956354
51,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,176872700,2156957351
52,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,179261500,2156958348
53,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,175285200,2156959345
54,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,177548400,2156960342
55,INSERCAO,DECRESCENTE,ALEATORIA,BINARIA,187698100,2156961339
